problem,family,n,group,algorithm,temperature,temp_str,train_set,seed,edges,n_selected,f1,time,train_sp,test_sp,test1_sp,test2_sp,train_ll,test_ll,test1_ll,test2_ll,train_kl,test_kl,test1_kl,test2_kl,ll_s0,kl_s0,sp_s0,ll_s1,kl_s1,sp_s1,ll_s2,kl_s2,sp_s2
Trap_36,Trap,36,small,rfe_k2,1.0,1.0,2,1,3.0,800.0,0.10526316,0.4532423,1.0,0.86574534,0.86467221,0.86681847,-0.85585198,-57.7904025,-87.225646,-28.355159,0.0002782452,37.344276,61.465349,13.223203,-87.225646,61.465349,0.86467221,-28.355159,13.223203,0.86681847,-0.85585198,0.0002782452,1.0
Trap_36,Trap,36,small,rfe_k2,10.0,10,2,1,3.0,800.0,0.10526316,0.45619392,1.0,0.86747917,0.86600039,0.86895795,-0.72059798,-57.5574905,-87.14348,-27.971501,0.00031663741,40.429816499999994,66.164003,14.69563,-87.14348,66.164003,0.86600039,-27.971501,14.69563,0.86895795,-0.72059798,0.00031663741,1.0
Trap_36,Trap,36,small,sartre,0.1,0.1,2,1,0.0,800.0,0.0,0.040559292,1.0,0.704116655,0.81885855,0.58937476,-14.821187,-72.7427675,-96.742434,-48.743101,0.00084845434,35.931039999999996,44.237075,27.625005,-96.742434,44.237075,0.81885855,-48.743101,27.625005,0.58937476,-14.821187,0.00084845434,1.0
Trap_36,Trap,36,small,sartre,1.0,1.0,2,1,3.0,800.0,0.10526316,0.040479898,1.0,0.8591809,0.86457143,0.85379037,-0.85585198,-57.669462,-86.96335,-28.375574,0.0002782452,37.2218465,61.165547,13.278146,-86.96335,61.165547,0.86457143,-28.375574,13.278146,0.85379037,-0.85585198,0.0002782452,1.0
Trap_36,Trap,36,small,sartre,10.0,10,2,1,3.0,800.0,0.10526316,0.029825211,1.0,0.861010335,0.86572057,0.8563001,-0.72059798,-57.4195345,-86.853157,-27.985912,0.00031663741,40.2920085,65.870879,14.713138,-86.853157,65.870879,0.86572057,-27.985912,14.713138,0.8563001,-0.72059798,0.00031663741,1.0
Trap_36,Trap,36,small,stable_hc,0.1,0.1,2,1,0.0,800.0,0.0,0.050682783,1.0,0.704116655,0.81885855,0.58937476,-14.821187,-72.7427675,-96.742434,-48.743101,0.00084845434,35.931039999999996,44.237075,27.625005,-96.742434,44.237075,0.81885855,-48.743101,27.625005,0.58937476,-14.821187,0.00084845434,1.0
Trap_36,Trap,36,small,stable_hc,1.0,1.0,2,1,3.0,800.0,0.10526316,0.26654005,1.0,0.8591809,0.86457143,0.85379037,-0.85585198,-57.669462,-86.96335,-28.375574,0.0002782452,37.2218465,61.165547,13.278146,-86.96335,61.165547,0.86457143,-28.375574,13.278146,0.85379037,-0.85585198,0.0002782452,1.0
Trap_36,Trap,36,small,stable_hc,10.0,10,2,1,3.0,800.0,0.10526316,0.28309488,1.0,0.861010335,0.86572057,0.8563001,-0.72059798,-57.4195345,-86.853157,-27.985912,0.00031663741,40.2920085,65.870879,14.713138,-86.853157,65.870879,0.86572057,-27.985912,14.713138,0.8563001,-0.72059798,0.00031663741,1.0
Trap_36,Trap,36,small,stable_pc,0.1,0.1,2,1,0.0,800.0,0.0,0.070397854,1.0,0.704116655,0.81885855,0.58937476,-14.821187,-72.7427675,-96.742434,-48.743101,0.00084845434,35.931039999999996,44.237075,27.625005,-96.742434,44.237075,0.81885855,-48.743101,27.625005,0.58937476,-14.821187,0.00084845434,1.0
Trap_36,Trap,36,small,stable_pc,1.0,1.0,2,1,0.0,800.0,0.0,0.063924074,1.0,0.7353962949999999,0.84392695,0.62686564,-3.3438818,-54.817617500000004,-81.720223,-27.915012,0.56965889,39.5481615,61.47786,17.618463,-81.720223,61.47786,0.84392695,-27.915012,17.618463,0.62686564,-3.3438818,0.56965889,1.0
Trap_36,Trap,36,small,stable_pc,10.0,10,2,1,0.0,800.0,0.0,0.035137177,1.0,0.73531174,0.84392797,0.62669551,-2.8073786,-53.3559815,-80.675099,-26.036864,0.030607817,41.027268,64.751085,17.303451,-80.675099,64.751085,0.84392797,-26.036864,17.303451,0.62669551,-2.8073786,0.030607817,1.0
Trap_36,Trap,36,small,univ_bn,0.1,0.1,2,1,0.0,800.0,0.0,0.00064277649,1.0,0.704116655,0.81885855,0.58937476,-14.821187,-72.7427675,-96.742434,-48.743101,0.00084845434,35.931039999999996,44.237075,27.625005,-96.742434,44.237075,0.81885855,-48.743101,27.625005,0.58937476,-14.821187,0.00084845434,1.0
Trap_36,Trap,36,small,univ_bn,1.0,1.0,2,1,0.0,800.0,0.0,0.00040793419,1.0,0.7353962949999999,0.84392695,0.62686564,-3.3438818,-54.817617500000004,-81.720223,-27.915012,0.56965889,39.5481615,61.47786,17.618463,-81.720223,61.47786,0.84392695,-27.915012,17.618463,0.62686564,-3.3438818,0.56965889,1.0
Trap_36,Trap,36,small,univ_bn,10.0,10,2,1,0.0,800.0,0.0,0.00041842461,1.0,0.73531174,0.84392797,0.62669551,-2.8073786,-53.3559815,-80.675099,-26.036864,0.030607817,41.027268,64.751085,17.303451,-80.675099,64.751085,0.84392797,-26.036864,17.303451,0.62669551,-2.8073786,0.030607817,1.0
Trap_64,Trap,64,medium,aic,0.1,0.1,0,1,224.0,800.0,0.175,4.6140006,0.77838213,0.55873762,0.94431324,0.173162,-48.646643,-22.2740685,-29.025335,-15.522802,16.378024,2.7576442,2.6173902,2.8978982,-48.646643,16.378024,0.77838213,-29.025335,2.6173902,0.94431324,-15.522802,2.8978982,0.173162
Trap_64,Trap,64,medium,aic,1.0,1.0,0,1,83.0,800.0,0.078212291,0.83131504,0.77692866,0.58153581,0.96684786,0.19622376,-42.313955,-28.8487785,-31.974989,-25.722568,5.2787479,1.364004827,2.6723891,0.055620554,-42.313955,5.2787479,0.77692866,-31.974989,2.6723891,0.96684786,-25.722568,0.055620554,0.19622376
Trap_64,Trap,64,medium,aic,10.0,10,0,1,80.0,800.0,0.079545455,0.77511358,0.76551009,0.58311335,0.97000294,0.19622376,-42.298449,-30.034111,-32.82884,-27.239382,4.9073279,1.430222837,2.8161385,0.044307174,-42.298449,4.9073279,0.76551009,-32.82884,2.8161385,0.97000294,-27.239382,0.044307174,0.19622376
Trap_64,Trap,64,medium,bic,0.1,0.1,0,1,150.0,800.0,0.13821138,1.4370627,0.76967125,0.57233756,0.95202991,0.19264521,-47.714846,-22.066327,-28.103888,-16.028766,14.946189,2.1758720499999997,1.6399363,2.7118078,-47.714846,14.946189,0.76967125,-28.103888,1.6399363,0.95202991,-16.028766,2.7118078,0.19264521
Trap_64,Trap,64,medium,bic,1.0,1.0,0,1,25.0,800.0,0.049586777,0.31582689,0.7896573,0.58606054,0.97589732,0.19622376,-42.506419,-30.931963,-33.205641,-28.658285,4.3748281,0.8216653535,1.6198218,0.023508907,-42.506419,4.3748281,0.7896573,-33.205641,1.6198218,0.97589732,-28.658285,0.023508907,0.19622376
Trap_64,Trap,64,medium,bic,10.0,10,0,1,17.0,800.0,0.017699115,0.27454615,0.77968722,0.5861756,0.97612744,0.19622376,-42.508238,-32.2675585,-34.243072,-30.292045,3.8512628,0.8608351495000001,1.7047178,0.016952499,-42.508238,3.8512628,0.77968722,-34.243072,1.7047178,0.97612744,-30.292045,0.016952499,0.19622376
Trap_64,Trap,64,medium,binotears,0.1,0.1,0,1,0.0,800.0,0.0,0.11934519,0.78914475,0.590744775,0.98526579,0.19622376,-45.737903,-23.581269499999998,-27.421903,-19.740636,6.1736053,1.796428425,0.34141005,3.2514468,-45.737903,6.1736053,0.78914475,-27.421903,0.34141005,0.98526579,-19.740636,3.2514468,0.19622376
Trap_64,Trap,64,medium,binotears,1.0,1.0,0,1,0.0,800.0,0.0,0.10002708,0.79176075,0.59133104,0.98643832,0.19622376,-42.617085,-32.072022000000004,-33.917191,-30.226853,3.781079,0.57114254585,1.1346477,0.0076373917,-42.617085,3.781079,0.79176075,-33.917191,1.1346477,0.98643832,-30.226853,0.0076373917,0.19622376
Trap_64,Trap,64,medium,binotears,10.0,10,0,1,0.0,800.0,0.0,0.097314358,0.79002714,0.59071518,0.9852066,0.19622376,-42.590589,-33.1225195,-34.781286,-31.463753,3.4682534,0.6547513030500001,1.3041601,0.0053425061,-42.590589,3.4682534,0.79002714,-34.781286,1.3041601,0.9852066,-31.463753,0.0053425061,0.19622376
Trap_64,Trap,64,medium,bounded_tw,0.1,0.1,0,1,38.0,800.0,0.089552239,2.2677836,0.78446253,0.58530474,0.97438572,0.19622376,-46.066149,-23.2842425,-27.505365,-19.06312,8.0245607,1.879005095,0.59217429,3.1658359,-46.066149,8.0245607,0.78446253,-27.505365,0.59217429,0.97438572,-19.06312,3.1658359,0.19622376
Trap_64,Trap,64,medium,bounded_tw,1.0,1.0,0,1,5.0,800.0,0.0,1.7206235,0.79021351,0.58925215,0.98228054,0.19622376,-42.587058,-31.836758500000002,-33.774196,-29.899321,3.9255673,0.6184301765,1.2251465,0.011713853,-42.587058,3.9255673,0.79021351,-33.774196,1.2251465,0.98228054,-29.899321,0.011713853,0.19622376
Trap_64,Trap,64,medium,bounded_tw,10.0,10,0,1,4.0,800.0,0.0,0.70457816,0.78741069,0.588646635,0.98106951,0.19622376,-42.567064,-32.9208895,-34.657561,-31.184218,3.5688192,0.6991615736,1.3893047,0.0090184472,-42.567064,3.5688192,0.78741069,-34.657561,1.3893047,0.98106951,-31.184218,0.0090184472,0.19622376
Trap_64,Trap,64,medium,dmbbn,0.1,0.1,0,1,544.0,800.0,0.1,611.30841,0.7267866,0.510100285,0.86413608,0.15606449,-40.674539,-26.6256425,-35.624084,-17.627201,12.31679,5.25808505,6.7279632,3.7882069,-40.674539,12.31679,0.7267866,-35.624084,6.7279632,0.86413608,-17.627201,3.7882069,0.15606449
Trap_64,Trap,64,medium,dmbbn,1.0,1.0,0,1,101.0,800.0,0.081218274,5.5395401,0.78052435,0.58389629,0.97156882,0.19622376,-42.315317,-29.250586499999997,-32.158679,-26.342494,5.0951451,1.2227624095,2.4034604,0.042064419,-42.315317,5.0951451,0.78052435,-32.158679,2.4034604,0.97156882,-26.342494,0.042064419,0.19622376
Trap_64,Trap,64,medium,dmbbn,10.0,10,0,1,88.0,800.0,0.065217391,4.5813699,0.76726791,0.583528735,0.97083371,0.19622376,-42.306567,-30.704234,-33.209188,-28.19928,4.6320581,1.2345998434999998,2.434382,0.034817687,-42.306567,4.6320581,0.76726791,-33.209188,2.434382,0.97083371,-28.19928,0.034817687,0.19622376
Trap_64,Trap,64,medium,dt,0.1,0.1,0,1,435.0,800.0,0.11676083,126.61552,0.72390726,0.50251386,0.8410109,0.16401682,-44.365434,-28.4818485,-36.783889,-20.179808,15.482845,5.8327594000000005,6.7436422,4.9218766,-44.365434,15.482845,0.72390726,-36.783889,6.7436422,0.8410109,-20.179808,4.9218766,0.16401682
Trap_64,Trap,64,medium,dt,1.0,1.0,0,1,74.0,800.0,0.094117647,6.3393083,0.77279525,0.579212345,0.96220093,0.19622376,-42.252744,-29.604695,-32.50778,-26.70161,5.2379275,1.2566728265,2.4442618,0.069083853,-42.252744,5.2379275,0.77279525,-32.50778,2.4442618,0.96220093,-26.70161,0.069083853,0.19622376
Trap_64,Trap,64,medium,dt,10.0,10,0,1,59.0,800.0,0.051612903,4.877614,0.76446083,0.578767,0.96131024,0.19622376,-42.290865,-30.917814999999997,-33.436032,-28.399598,4.3354148,1.2618573085,2.4750093,0.048705317,-42.290865,4.3354148,0.76446083,-33.436032,2.4750093,0.96131024,-28.399598,0.048705317,0.19622376
Trap_64,Trap,64,medium,fi_k2,0.1,0.1,0,1,443.0,800.0,0.11502783,7.4429843,0.72928064,0.49473106499999997,0.84174759,0.14771454,-44.088642,-28.684704500000002,-36.175561,-21.193848,14.490711,7.09336255,8.6007346,5.5859905,-44.088642,14.490711,0.72928064,-36.175561,8.6007346,0.84174759,-21.193848,5.5859905,0.14771454
Trap_64,Trap,64,medium,fi_k2,1.0,1.0,0,1,63.0,800.0,0.10062893,1.2622859,0.78606911,0.582847445,0.96947113,0.19622376,-42.388974,-29.5809585,-32.369959,-26.791958,5.2302372,1.153723995,2.2614826,0.04596539,-42.388974,5.2302372,0.78606911,-32.369959,2.2614826,0.96947113,-26.791958,0.04596539,0.19622376
Trap_64,Trap,64,medium,fi_k2,10.0,10,0,1,59.0,800.0,0.064516129,1.2295718,0.77328158,0.583528835,0.97083391,0.19622376,-42.373663,-30.6800455,-33.22325,-28.136841,4.5342043,1.2634183810000001,2.4888438,0.037992962,-42.373663,4.5342043,0.77328158,-33.22325,2.4888438,0.97083391,-28.136841,0.037992962,0.19622376
Trap_64,Trap,64,medium,k2,0.1,0.1,0,1,437.0,800.0,0.13883677,6.828867,0.70767082,0.463554675,0.81438506,0.11272429,-44.025219,-30.3203745,-37.297795,-23.342954,14.175899,7.78401335,9.8831791,5.6848476,-44.025219,14.175899,0.70767082,-37.297795,9.8831791,0.81438506,-23.342954,5.6848476,0.11272429
Trap_64,Trap,64,medium,k2,1.0,1.0,0,1,64.0,800.0,0.0875,0.27085686,0.77982233,0.58547613,0.9747285,0.19622376,-42.375476,-29.5388545,-32.351228,-26.726481,4.9878085,1.1446437999999999,2.2569119,0.0323757,-42.375476,4.9878085,0.77982233,-32.351228,2.2569119,0.9747285,-26.726481,0.0323757,0.19622376
Trap_64,Trap,64,medium,k2,10.0,10,0,1,59.0,800.0,0.064516129,0.25728774,0.7632156,0.58315362,0.97008348,0.19622376,-42.36079,-30.755026,-33.282694,-28.227358,4.686454,1.249533749,2.4604936,0.038573898,-42.36079,4.686454,0.7632156,-33.282694,2.4604936,0.97008348,-28.227358,0.038573898,0.19622376
Trap_64,Trap,64,medium,k2_ensemble,0.1,0.1,0,1,210.0,800.0,0.14379085,20.740362,0.79827945,0.5619381999999999,0.94276207,0.18111433,-47.026787,-22.190844,-28.454952,-15.926736,12.888272,2.52460605,2.1435871,2.905625,-47.026787,12.888272,0.79827945,-28.454952,2.1435871,0.94276207,-15.926736,2.905625,0.18111433
Trap_64,Trap,64,medium,k2_ensemble,1.0,1.0,0,1,47.0,800.0,0.083916084,1.4206328,0.78984081,0.585625435,0.97502711,0.19622376,-42.427234,-30.2096515,-32.762762,-27.656541,4.6317811,0.984248004,1.9425239,0.025972108,-42.427234,4.6317811,0.78984081,-32.762762,1.9425239,0.97502711,-27.656541,0.025972108,0.19622376
Trap_64,Trap,64,medium,k2_ensemble,10.0,10,0,1,41.0,800.0,0.058394161,1.407279,0.77772447,0.58620982,0.97619588,0.19622376,-42.424199,-31.380716,-33.703132,-29.0583,4.1802321,1.0806757114999999,2.1415002,0.019851223,-42.424199,4.1802321,0.77772447,-33.703132,2.1415002,0.97619588,-29.0583,0.019851223,0.19622376
Trap_64,Trap,64,medium,k2_mb,0.1,0.1,0,1,437.0,800.0,0.13883677,12.006235,0.70831234,0.46450802,0.81629175,0.11272429,-44.021565,-30.299348,-37.27757,-23.321126,14.152374,7.77377235,9.8639237,5.683621,-44.021565,14.152374,0.70831234,-37.27757,9.8639237,0.81629175,-23.321126,5.683621,0.11272429
Trap_64,Trap,64,medium,k2_mb,1.0,1.0,0,1,64.0,800.0,0.0875,0.99809694,0.77982233,0.58547613,0.9747285,0.19622376,-42.375476,-29.5388545,-32.351228,-26.726481,4.9878085,1.1446437999999999,2.2569119,0.0323757,-42.375476,4.9878085,0.77982233,-32.351228,2.2569119,0.9747285,-26.726481,0.0323757,0.19622376
Trap_64,Trap,64,medium,k2_mb,10.0,10,0,1,59.0,800.0,0.064516129,1.0007515,0.7632156,0.58315362,0.97008348,0.19622376,-42.36079,-30.755026,-33.282694,-28.227358,4.686454,1.249533749,2.4604936,0.038573898,-42.36079,4.686454,0.7632156,-33.282694,2.4604936,0.97008348,-28.227358,0.038573898,0.19622376
Trap_64,Trap,64,medium,k2_mi,0.1,0.1,0,1,456.0,800.0,0.13043478,8.3074028,0.70665219,0.518294095,0.87455945,0.16202874,-43.913149,-27.527385,-36.268296,-18.786474,14.619901,4.8468602999999995,6.1044937,3.5892269,-43.913149,14.619901,0.70665219,-36.268296,6.1044937,0.87455945,-18.786474,3.5892269,0.16202874
Trap_64,Trap,64,medium,k2_mi,1.0,1.0,0,1,68.0,800.0,0.085365854,0.36759472,0.78188864,0.58472581,0.97322786,0.19622376,-42.364318,-29.3367425,-32.248194,-26.425291,5.0809449,1.1949404855,2.3595963,0.030284671,-42.364318,5.0809449,0.78188864,-32.248194,2.3595963,0.97322786,-26.425291,0.030284671,0.19622376
Trap_64,Trap,64,medium,k2_mi,10.0,10,0,1,60.0,800.0,0.064102564,0.34368134,0.76912584,0.58428736,0.97235096,0.19622376,-42.368342,-30.615934000000003,-33.205952,-28.025916,4.5957095,1.2760610775,2.5195151,0.032607055,-42.368342,4.5957095,0.76912584,-33.205952,2.5195151,0.97235096,-28.025916,0.032607055,0.19622376
Trap_64,Trap,64,medium,k2_plus,0.1,0.1,0,1,404.0,800.0,0.128,6.1582785,0.7359768,0.527447465,0.89803521,0.15685972,-44.889207,-24.619141499999998,-32.831751,-16.406532,14.146211,3.9214093500000002,4.6854074,3.1574113,-44.889207,14.146211,0.7359768,-32.831751,4.6854074,0.89803521,-16.406532,3.1574113,0.15685972
Trap_64,Trap,64,medium,k2_plus,1.0,1.0,0,1,75.0,800.0,0.081871345,1.0781758,0.78242342,0.584127595,0.97203143,0.19622376,-42.348662,-29.048862500000002,-32.073877,-26.023848,5.3015968,1.2768942635,2.5177048,0.036083727,-42.348662,5.3015968,0.78242342,-32.073877,2.5177048,0.97203143,-26.023848,0.036083727,0.19622376
Trap_64,Trap,64,medium,k2_plus,10.0,10,0,1,69.0,800.0,0.072727273,1.0678318,0.7692509,0.58327271,0.97032166,0.19622376,-42.334057,-30.274749500000002,-32.979764,-27.569735,4.7907935,1.352304706,2.6643609,0.040248512,-42.334057,4.7907935,0.7692509,-32.979764,2.6643609,0.97032166,-27.569735,0.040248512,0.19622376
Trap_64,Trap,64,medium,k2_refine,0.1,0.1,0,1,404.0,800.0,0.128,6.0826032,0.7359768,0.527447465,0.89803521,0.15685972,-44.889207,-24.619141499999998,-32.831751,-16.406532,14.146211,3.9214093500000002,4.6854074,3.1574113,-44.889207,14.146211,0.7359768,-32.831751,4.6854074,0.89803521,-16.406532,3.1574113,0.15685972
Trap_64,Trap,64,medium,k2_refine,1.0,1.0,0,1,75.0,800.0,0.081871345,1.0703704,0.78242342,0.584127595,0.97203143,0.19622376,-42.348662,-29.048862500000002,-32.073877,-26.023848,5.3015968,1.2768942635,2.5177048,0.036083727,-42.348662,5.3015968,0.78242342,-32.073877,2.5177048,0.97203143,-26.023848,0.036083727,0.19622376
Trap_64,Trap,64,medium,k2_refine,10.0,10,0,1,69.0,800.0,0.072727273,2.7174892,0.7692509,0.58327271,0.97032166,0.19622376,-42.334057,-30.274749500000002,-32.979764,-27.569735,4.7907935,1.352304706,2.6643609,0.040248512,-42.334057,4.7907935,0.7692509,-32.979764,2.6643609,0.97032166,-27.569735,0.040248512,0.19622376
Trap_64,Trap,64,medium,pc,0.1,0.1,0,1,187.0,800.0,0.1130742,11.768473,0.78357414,0.5692653799999999,0.95025933,0.18827143,-46.311061,-21.607321,-28.091669,-15.122973,13.274362,2.3039293499999998,1.9641758,2.6436829,-46.311061,13.274362,0.78357414,-28.091669,1.9641758,0.95025933,-15.122973,2.6436829,0.18827143
Trap_64,Trap,64,medium,pc,1.0,1.0,0,1,68.0,800.0,0.1097561,0.17011094,0.79140372,0.58503974,0.97385572,0.19622376,-42.362738,-29.720631,-32.480373,-26.960889,4.9114316,1.1088034355,2.1922916,0.025315271,-42.362738,4.9114316,0.79140372,-32.480373,2.1922916,0.97385572,-26.960889,0.025315271,0.19622376
Trap_64,Trap,64,medium,pc,10.0,10,0,1,64.0,800.0,0.0875,0.1614573,0.77430347,0.5859469700000001,0.97567018,0.19622376,-42.343562,-30.683943499999998,-33.246984,-28.120903,4.6131716,1.243967992,2.4634579,0.024478084,-42.343562,4.6131716,0.77430347,-33.246984,2.4634579,0.97567018,-28.120903,0.024478084,0.19622376
Trap_64,Trap,64,medium,rfe_k2,0.1,0.1,0,1,445.0,800.0,0.11829945,16.913952,0.72271632,0.5029840400000001,0.85626546,0.14970262,-44.25973,-27.960711500000002,-35.861975,-20.059448,14.565684,6.797066600000001,8.1261623,5.4679709,-44.25973,14.565684,0.72271632,-35.861975,8.1261623,0.85626546,-20.059448,5.4679709,0.14970262
Trap_64,Trap,64,medium,rfe_k2,1.0,1.0,0,1,63.0,800.0,0.10062893,0.97646952,0.785463,0.583141875,0.97005999,0.19622376,-42.389186,-29.5831705,-32.370851,-26.79549,5.185652,1.153092207,2.2608541,0.045330314,-42.389186,5.185652,0.785463,-32.370851,2.2608541,0.97005999,-26.79549,0.045330314,0.19622376
Trap_64,Trap,64,medium,rfe_k2,10.0,10,0,1,59.0,800.0,0.051612903,0.76206684,0.77158957,0.583193515,0.97016327,0.19622376,-42.373731,-30.757677,-33.272751,-28.242603,4.558298,1.247024487,2.4556614,0.038387574,-42.373731,4.558298,0.77158957,-33.272751,2.4556614,0.97016327,-28.242603,0.038387574,0.19622376
Trap_64,Trap,64,medium,sartre,0.1,0.1,0,1,7.0,800.0,0.019417476,0.24316382,0.78870984,0.588237725,0.98025169,0.19622376,-45.890298,-23.295451999999997,-27.380746,-19.210158,6.7268998,1.819542405,0.46533461,3.1737502,-45.890298,6.7268998,0.78870984,-27.380746,0.46533461,0.98025169,-19.210158,3.1737502,0.19622376
Trap_64,Trap,64,medium,sartre,1.0,1.0,0,1,0.0,800.0,0.0,0.065199852,0.79176075,0.59133104,0.98643832,0.19622376,-42.617085,-32.072022000000004,-33.917191,-30.226853,3.781079,0.57114254585,1.1346477,0.0076373917,-42.617085,3.781079,0.79176075,-33.917191,1.1346477,0.98643832,-30.226853,0.0076373917,0.19622376
Trap_64,Trap,64,medium,sartre,10.0,10,0,1,0.0,800.0,0.0,0.066639185,0.79002714,0.59071518,0.9852066,0.19622376,-42.590589,-33.1225195,-34.781286,-31.463753,3.4682534,0.6547513030500001,1.3041601,0.0053425061,-42.590589,3.4682534,0.79002714,-34.781286,1.3041601,0.9852066,-31.463753,0.0053425061,0.19622376
Trap_64,Trap,64,medium,stable_hc,0.1,0.1,0,1,147.0,800.0,0.10699588,28.780299,0.771842,0.5668959,0.94909892,0.18469288,-47.531574,-21.8082205,-28.317912,-15.298529,15.793857,2.34080095,2.1013911,2.5802108,-47.531574,15.793857,0.771842,-28.317912,2.1013911,0.94909892,-15.298529,2.5802108,0.18469288
Trap_64,Trap,64,medium,stable_hc,1.0,1.0,0,1,24.0,800.0,0.05,1.6834474,0.79114628,0.5866628,0.97710184,0.19622376,-42.507902,-30.974129,-33.232331,-28.715927,4.3344791,0.809775186,1.5983603,0.021190072,-42.507902,4.3344791,0.79114628,-33.232331,1.5983603,0.97710184,-28.715927,0.021190072,0.19622376
Trap_64,Trap,64,medium,stable_hc,10.0,10,0,1,17.0,800.0,0.017699115,2.847543,0.78286711,0.586107145,0.97599053,0.19622376,-42.50721,-32.27104,-34.244059,-30.298021,3.8457882,0.8618762515,1.7064982,0.017254303,-42.50721,3.8457882,0.78286711,-34.244059,1.7064982,0.97599053,-30.298021,0.017254303,0.19622376
Trap_64,Trap,64,medium,stable_pc,0.1,0.1,0,1,164.0,800.0,0.11538462,14.00656,0.77968246,0.576939435,0.95765511,0.19622376,-46.707684,-21.238582,-27.722092,-14.755072,13.495222,2.15008195,1.7576846,2.5424793,-46.707684,13.495222,0.77968246,-27.722092,1.7576846,0.95765511,-14.755072,2.5424793,0.19622376
Trap_64,Trap,64,medium,stable_pc,1.0,1.0,0,1,53.0,800.0,0.093959732,0.78050065,0.79133088,0.58579548,0.9753672,0.19622376,-42.431179,-30.057153,-32.684831,-27.429475,4.6733419,1.0294643525,2.0349461,0.023982605,-42.431179,4.6733419,0.79133088,-32.684831,2.0349461,0.9753672,-27.429475,0.023982605,0.19622376
Trap_64,Trap,64,medium,stable_pc,10.0,10,0,1,53.0,800.0,0.093959732,0.40916634,0.78071701,0.58451835,0.97281294,0.19622376,-42.392255,-30.9897345,-33.444603,-28.534866,4.418297,1.175856882,2.3236585,0.028055264,-42.392255,4.418297,0.78071701,-33.444603,2.3236585,0.97281294,-28.534866,0.028055264,0.19622376
Trap_64,Trap,64,medium,univ_bn,0.1,0.1,0,1,0.0,800.0,0.0,0.00065040588,0.78914475,0.590744775,0.98526579,0.19622376,-45.737903,-23.581269499999998,-27.421903,-19.740636,6.1736053,1.796428425,0.34141005,3.2514468,-45.737903,6.1736053,0.78914475,-27.421903,0.34141005,0.98526579,-19.740636,3.2514468,0.19622376
Trap_64,Trap,64,medium,univ_bn,1.0,1.0,0,1,0.0,800.0,0.0,0.00063467026,0.79176075,0.59133104,0.98643832,0.19622376,-42.617085,-32.072022000000004,-33.917191,-30.226853,3.781079,0.57114254585,1.1346477,0.0076373917,-42.617085,3.781079,0.79176075,-33.917191,1.1346477,0.98643832,-30.226853,0.0076373917,0.19622376
Trap_64,Trap,64,medium,univ_bn,10.0,10,0,1,0.0,800.0,0.0,0.0015497208,0.79002714,0.59071518,0.9852066,0.19622376,-42.590589,-33.1225195,-34.781286,-31.463753,3.4682534,0.6547513030500001,1.3041601,0.0053425061,-42.590589,3.4682534,0.79002714,-34.781286,1.3041601,0.9852066,-31.463753,0.0053425061,0.19622376
Trap_64,Trap,64,medium,aic,0.1,0.1,1,1,54.0,800.0,0.093333333,0.4918294,0.98489284,0.48116723499999997,0.76611071,0.19622376,-26.758724,-37.4654508,-68.673701,-6.2572006,3.2698125,10.167029399999999,18.899274,1.4347848,-68.673701,18.899274,0.76611071,-26.758724,3.2698125,0.98489284,-6.2572006,1.4347848,0.19622376
Trap_64,Trap,64,medium,aic,1.0,1.0,1,1,53.0,800.0,0.053691275,0.48218465,0.98612681,0.48681877,0.77741378,0.19622376,-23.874203,-32.85116615,-56.549458,-9.1528743,8.6930716,12.8153782415,25.559859,0.070897483,-56.549458,25.559859,0.77741378,-23.874203,8.6930716,0.98612681,-9.1528743,0.070897483,0.19622376
Trap_64,Trap,64,medium,aic,10.0,10,1,1,61.0,800.0,0.063694268,1.3065355,0.98547339,0.48565693,0.7750901,0.19622376,-23.797831,-32.34315505,-54.892675,-9.7936351,9.6408276,12.832547984,25.572451,0.092644968,-54.892675,25.572451,0.7750901,-23.797831,9.6408276,0.98547339,-9.7936351,0.092644968,0.19622376
Trap_64,Trap,64,medium,bic,0.1,0.1,1,1,18.0,800.0,0.035087719,0.24689841,0.98785125,0.48917192,0.78212008,0.19622376,-26.806907,-39.75026385,-73.177149,-6.3233787,3.1235302,10.828388550000001,20.09944,1.5573371,-73.177149,20.09944,0.78212008,-26.806907,3.1235302,0.98785125,-6.3233787,1.5573371,0.19622376
Trap_64,Trap,64,medium,bic,1.0,1.0,1,1,12.0,800.0,0.018518519,0.22145271,0.98870132,0.49124974499999996,0.78627573,0.19622376,-24.036706,-33.8827898,-58.222895,-9.5426846,8.4841371,13.9094694095,27.764523,0.054415819,-58.222895,27.764523,0.78627573,-24.036706,8.4841371,0.98870132,-9.5426846,0.054415819,0.19622376
Trap_64,Trap,64,medium,bic,10.0,10,1,1,21.0,800.0,0.017094017,0.25665951,0.98773105,0.490269915,0.78431607,0.19622376,-23.937227,-33.0529925,-55.905303,-10.200682,9.4669377,13.346530019500001,26.612069,0.080991039,-55.905303,26.612069,0.78431607,-23.937227,9.4669377,0.98773105,-10.200682,0.080991039,0.19622376
